Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
World,WLD,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..,1431.53673432686,1523.11589447736,1589.0044657216,1589.81309154226,1639.06246097648,1680.53763999336,1764.49657220655,1781.53941069126,1806.01494165839,1835.01701808043,1986.13200686985,1974.37314615574,2005.13761898776,1986.35338226389,2099.96898910674,2106.19986382963,2155.60978812187,2319.60052365759,2352.84229980522,2318.87869141659,2464.08924532225,2562.08961566307,2470.75947514594,2724.53002857683,2736.8073264395,2728.96045544224,2709.51945318544,2640.71364376109,2790.74945224003,2900.45381168514,2898.26587466293,2812.81675350315,2757.75329661246,2840.73465352571,2792.47718167659,2970.50589540646,3019.23718834317,3094.37345171814,3130.69867270134,3088.73664352019,3158.61660975176,3131.57138796379,3131.22208217747,3394.22539899202,3312.59284654216,3341.83851009496,3410.63173282286,3578.26006458973,3600.21979956046,3591.78409495917,3710.16089688125,3619.56175405236,3824.37427719176,3892.35970165122,3938.76965715413,3967.02919707423,4074.17558588832,..,..,..
World,WLD,Population growth (annual %),SP.POP.GROW,..,1.35391982752391,1.72419825911992,2.08313123153397,2.05295143186363,2.05489152919529,2.10830528469342,2.04620641359539,2.03227296631073,2.11369316745191,2.09039629594653,2.10697378812704,2.03120333020408,1.96656633948997,1.94590837508453,1.86502816442538,1.78577008554204,1.74948985277712,1.74786484633387,1.76191904046912,1.74854254220035,1.76433290466234,1.80007873912653,1.7839460023082,1.74675803056282,1.74856813349096,1.77021883810842,1.78321024145225,1.77039564147947,1.73876404937702,1.73563664054934,1.66643662579816,1.57010983736328,1.56192482369228,1.52190478461911,1.5102297927824,1.45328991379134,1.42721778523563,1.39215975390519,1.35179996985065,1.32307345733864,1.29759440658306,1.2768064225161,1.26147786052788,1.25426250750607,1.24692654998353,1.24369317479187,1.23574076193688,1.23931261914618,1.22328544328813,1.20325203819272,1.17003964599544,1.18383102189125,1.18372713790097,1.17981561493453,1.16811997184625,1.1625779593551,1.14204024961973,1.1036085969284,1.07467454773453,..
World,WLD,"Population, total",SP.POP.TOTL,3031437768,3072481005,3125456669,3190564033,3256064763,3322973362,3393031785,3462460219,3532826862,3607499982,3682911028,3760508998,3836892582,3912347620,3988478320,4062864564,4135417984,4207766702,4281312777,4356746042,4432925600,4511137165,4592341186,4674266073,4755914191,4839074591,4924736801,5012555212,5101297271,5189996794,5280076280,5368065405,5452349928,5537511535,5621787188,5706689093,5789623830,5872254371,5954005533,6034491778,6114332537,6193671774,6272752973,6351882363,6431551642,6511748367,6592734537,6674203645,6756917893,6839574286,6921871603,7002860245,7085762277,7169638368,7254226881,7338964954,7424286143,7509074479,7591945270.5,7673533974,..
World,WLD,Urban population growth (annual %),SP.URB.GROW,..,2.90131811254817,3.04069571481422,3.22486650538758,3.19869379251261,2.69166877908036,2.6735033720495,2.64243047724713,2.59474335295384,2.69157229104438,2.61964050781917,2.62560228208646,2.60716683713692,2.59936226323588,2.69430530426584,2.48991151196547,2.46200444462374,2.44424653786473,2.64177998440003,2.82966676649315,2.82219683702732,2.85633065698248,2.77489574345489,2.66211602555069,2.64427249554535,2.64491112890543,2.67053049355769,2.67712560688067,2.65481477346245,2.59164131007408,2.6018409014434,2.5351722016425,2.3742132423846,2.40677948135914,2.35471739714752,2.36814502915222,2.27019377749897,2.24382043818862,2.21558076357123,2.17738399752865,2.15914518199996,2.27040154859348,2.34856034489559,2.32812652717462,2.31849100913955,2.30653285857159,2.27512329939744,2.23739839349012,2.25811710041339,2.22272681023638,2.18701570657717,2.06666876932464,2.05995513311754,2.05128710323442,2.04366995651458,2.0323159761147,2.01869694105011,1.98444553588043,1.92885432630283,1.88658512418959,..
World,WLD,Urban population,SP.URB.TOTL,1018574174,1048126251,1079996581,1114825029,1150484868,1181452110,1213038272,1245091965,1277398906,1311781021,1346144968,1381489381,1417507114,1454353259,1493537976,1530725750,1568412286,1606748149,1649194900,1695861620,1743722173,1793528644,1843297194,1892367904,1942407268,1993782214,2047026776,2101828254,2157627901,2213545877,2271138819,2328716099,2384004785,2441382523,2498870182,2558047052,2616119677,2674820705,2734083518,2793615015,2853933219,2918728963,2987277074,3056824664,3127696869,3199838225,3272638490,3345860451,3421413898,3497462582,3573952638,3647814401,3722957741,3799326293,3876971983,3955764304,4035619197,4115703862,4195089794,4274233734,..
World,WLD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.6109086542864,34.1241248687346,34.5658787833662,34.9525568385856,35.3450434954594,35.5656506706987,35.7625734190064,35.971590514902,36.1699422908344,36.3746704949896,36.5632716898432,36.7490099571408,36.9565127524198,37.1859088835231,37.4589482371715,37.6887852112434,37.9392408337095,38.1983471011377,38.5339902172684,38.9383614715281,39.3492757483159,39.7715539931979,40.1524123170898,40.4988695410729,40.8561591088105,41.2161455877277,41.5808367940814,41.9461047092745,42.3107277567927,42.6654913421641,43.0288022425516,43.3965250615754,43.7401081902004,44.1039712312315,44.4657677093936,44.841572742477,45.2026351347865,45.566545872102,45.9354492825632,46.3078596138106,46.689322595025,47.1375465380283,47.6362248832191,48.1378578911299,48.6436614185001,49.1525980025891,49.6532929654135,50.1445259885517,50.6490928224972,51.1491289953821,51.6462789653581,52.1039541624902,52.555064236563,53.0055928920255,53.4579405967194,53.9142475366878,54.3702814721235,54.8230784783682,55.2704676176557,55.7142846675449,..
World,WLD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,0.486531162424666,0.472470188202771,0.425343181214573,0.483497679933188,0.498232449448492,0.487403832481633,0.34298282276042,0.410413459847826,0.432806601200247,0.451922256629964,0.51528409900232,0.637952638611701,0.60082234292306,0.477170973519701,0.509949604296048,0.363510744784195,0.568158702320423,0.848289168410467,0.899108714040667,1.03348675373118,1.08954457628884,0.760436379871084,0.740628279097702,0.905925538508035,1.00610314229086,1.18085115498012,1.32524700530017,1.68834369467736,2.51792349465694,3.67588088888134,4.64358315881478,2.67904812144569,2.16621731265284,1.86978150179972,2.24133571214536,3.30136559659524,4.27299051744515,5.3601850971176,3.82114677340854,2.33020310921283,2.82963308113819,3.15340841614975,2.67916987932839,2.71619880123782,2.39505541897055,3.54906246598974,3.47332788903386,2.66677291885969,1.32003797660271,1.76721425424214,..
World,WLD,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.10131578947368,3.07179487179487,3.08133333333333,3.084,3.1038961038961,3.10909090909091,3.11282051282051,3.08625,3.07530864197531,3.06184210526316,3.05657894736842,3.04246575342466,3.01216216216216,3.02602739726027,3.00666666666667,..
World,WLD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,..,..,..,..,0.78868,0.78915,0.78839,0.78977,0.79135,0.81517,0.82805,0.83226,0.83656,0.83882,0.83934,0.83787,0.83538,0.83655,0.83598,0.83726,0.85109,0.85744,0.86052,0.86382,0.86755,0.87431,0.88002,0.88459,0.89146,0.89619,0.89979,0.90621,0.91305,0.9197,0.92126,0.92499,0.92744,0.94476,0.94587,0.95046,0.95425,0.95849,0.96522,0.97222,0.97123,0.97381,0.97731,0.99211,0.99437,0.99497,1.00006,0.99759,0.98576,0.98637,..
World,WLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,73.7421875,73.7260894775391,73.9493103027344,74.4811782836914,74.6300888061523,75.2072601318359,75.7561111450195,76.3904800415039,76.9762878417969,77.5395202636719,78.2641906738281,78.9711074829102,79.3964385986328,79.9086532592773,80.8640289306641,81.2910690307617,81.4410781860352,81.236686706543,81.2202224731445,80.7858200073242,81.0195388793945,81.2602691650391,80.9157562255859,81.6862106323242,82.2287216186523,81.6305465698242,80.6566162109375,80.2564086914063,80.5340194702148,80.7966613769531,81.8034820556641,82.6276397705078,83.2896881103516,84.0328521728516,84.5680770874023,85.3564300537109,85.8339614868164,86.8065795898438,88.3634567260742,89.05419921875,88.8272933959961,88.4272918701172,89.1903305053711,89.2489471435547,89.0068817138672,88.681037902832,88.8185272216797,89.0354690551758,89.2310791015625,89.5074691772461,..
World,WLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93,91.7,90.5,89.3,88.1,86.5,84.6,82.7,80.7,78.3,75.8,73.2,70.5,67.8,65.4,62.6,60.1,57.7,55.5,53.1,51.2,49,47.2,45.5,44,42.6,41.3,40,38.8,37.7,..
World,WLD,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.8,..,..,..,..,22.8,..,..,..,..,20.8,..,..,..,..,18.7,..,..,..,..,16.4,16,15.5,15.1,14.7,14.3,13.9,13.6,13.3,13,..
World,WLD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.5,42.1,41.2,39.6,38,36.7,35.7,33.6,36.8,36.2,36.1,35.1,34.3,33.2,31.3,29.7,29.6,30,28.9,27.7,26.9,25.7,24.7,22.9,20.9,20.3,19.1,18.4,17.6,16,13.8,12.9,11.3,10.7,10.1,9.7,9.2,..,..,..
World,WLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.6548898345495,74.1364660276996,78.3042852532889,77.9523270685849,79.2255385971132,79.8399411275987,80.005465103434,80.314761704913,81.2384396920932,82.2854319758042,82.2361668721962,82.6807960145692,83.3261729249394,82.1823033116299,84.8522334727745,85.0919054095362,85.5951500832745,86.6628092663691,87.9548684440235,88.8495377040875,89.5885512282321,..,..
World,WLD,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,33.2582901919876,31.7323970850641,31.6127650296884,30.3342634871139,30.5653213937344,31.4163541978011,31.2806813402309,30.5742971007528,31.4239932980586,32.9719086113757,33.1466578220117,33.7780551613759,34.1602503807035,33.8994054033967,34.8197414539389,34.6132088415997,35.0404293591203,34.763539362396,34.2442935875747,37.0059585474609,37.0738338895383,37.4090576237264,37.3777815196597,37.5275276761337,37.3518113434004,37.9649167257572,38.0218842624358,37.822004381503,37.6471963139224,38.6355311233739,38.4475451840774,38.7510861135328,39.8313508859405,39.3801857974741,39.8559095523396,40.5145658114162,41.1375384536037,40.634612377612,40.0175980395719,40.1096190864404,41.0009990715183,40.2771600207239,41.0449300409857,40.4880465362012,39.1675949345313,..,..,..,..,..
World,WLD,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..,..,..,..,..,..,..,..,..,..,20.212257468071,19.7289363309299,18.5952085837608,20.2858669128852,20.0465839492547,18.4637593640794,18.0677005688464,18.3929334322671,18.5998755299585,18.2727817644032,18.4130362935004,18.934983271003,19.0379093938466,18.4009715003598,17.8535022550595,17.6553494730957,16.8830704677709,16.6323310187244,15.7117513756603,17.9287420273109,18.0856127252693,17.9145353672253,18.5280941849259,18.2437603286756,18.5362192748841,18.206541850126,18.0436394519288,17.6634096004334,17.2140827101308,16.8079802974436,16.3093639407225,16.106360243618,15.6084555923286,15.8931872855719,15.8975138308872,15.8742506272491,15.4020361312233,15.7383321507034,16.0703451038035,15.8813024740239,15.7035134863238,16.0618389271,16.1479034994464,16.2438748967401,15.8984445574032,..,..,..,..,..
World,WLD,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..,..,..,..,..,..,..,..,..,..,10.3786400424994,10.0935759324737,9.37722676499032,9.44316808656964,9.14892799447678,8.65972148198317,8.57170331716739,8.36887560239453,8.79379627971605,8.92266044216906,8.69823010308857,8.38162012278337,7.93999153665919,8.46373768630275,8.10624986165565,7.60326788538795,7.97708733229617,7.75393668058976,8.77218885966742,14.7307633704296,14.624768500853,14.6074729826814,14.7116910235838,14.9185416662921,15.1777457281236,15.1925609744143,15.9908265435241,16.5429817506375,17.4485620593987,17.7466184258828,18.5898038149918,19.1331304721598,19.4164765118329,19.9448017409037,20.1501617321139,20.5025500250022,21.1955852013297,21.595506509866,21.9141087604739,22.3904429192025,21.971810411013,22.3904141095423,21.4907006775343,21.5976097789771,22.7888182265094,..,..,..,..,..
World,WLD,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..,..,..,..,..,..,..,..,..,..,2.00393253076254,2.51892839029948,3.11956933785335,3.95645271380142,5.33940234074675,5.75485468928927,6.78173596199902,7.55990231918051,7.45575948147284,7.81029619583669,9.03964757659395,9.64135892637465,10.4959583048164,11.9594462333769,13.6546414731062,14.4264131317246,14.8057868653155,15.2935062065387,14.904364304005,16.9202763991377,17.3078951067309,17.3039372429975,17.4304203350337,17.4153740204025,17.5115895353483,17.5934408323292,17.0565333552629,16.9850054717891,17.0944421193223,16.7129971766146,16.8874272496245,16.3933886224432,15.6649191068749,15.5604463861662,15.0797604167818,14.6408213834074,13.6700432335713,13.4828113371522,13.3515910010927,12.7941011567922,11.6106704870588,10.817549047051,10.5860665269462,10.6073757890339,8.11798195829433,..,..,..,..,..
World,WLD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..,..,..,..,..,..,..,..,..,..,18.0448792320219,19.828744088541,21.1818294663555,19.8525207498347,18.7486579123598,19.5443599437883,19.1345939210044,18.9480295946879,17.5402024219792,15.7899399812563,14.4528016509899,12.9028825972221,11.9763665821851,10.8671471818559,9.16348208950193,9.25683258462387,8.84636920904252,9.10572710051516,9.4061996162637,10.2077608580422,10.0416329253415,9.72376311461259,9.10801294487959,8.84237803532896,8.48961977219818,8.09521159267341,8.03817753458739,8.20883235443166,7.7881465914747,7.3029201099225,7.05049135319742,6.73096242630702,6.57939334865646,6.17096865347831,5.75161188645248,5.0674761538575,4.87103710676071,4.5976535395188,4.18340409478116,3.81239694698005,4.02104717535715,4.15598584005849,3.78381252779226,3.54783857404975,3.27962577641973,..,..,..,..,..
World,WLD,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.3620390501181,19.2335677739093,19.158396961621,19.787949969373,19.5381185785074,19.8353560896125,19.5051030209783,19.3829665671802,19.0361841257672,18.6645840013692,18.3331548724724,17.8695911310949,17.7886544086113,17.3785541675535,17.8097162793288,17.9750902418552,18.116231987348,17.881396718674,18.5547475858688,19.3341818218483,19.5609975450815,19.9328250152084,20.9015364054271,21.7103458442356,22.4072584526013,22.8544560815979,..,..,..,..,..
World,WLD,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,3040000000,3428000000,3797000000,4362000000,4653000000,4998000000,6127000000,6387000000,7203000000,7830000000,10627000000,13198000000,14055000000,16155000000,15382000000,17335000000,19119000000,20379000000,20905000000,24098000000,28647000000,31835000000,40590000000,45442000000,49706000000,54248000000,59693000000,63035000000,65987000000,128193000000,156082000000,125401000000,138821000000,143970000000,151581000000,157537000000,162041000000,171739000000,180233000000,196223000000,217095000000,224461000000,253263000000,277856000000,316183000000,359313000000,405335000000,467437000000,543399000000,631821000000,765437000000,911584000000,1067911000000,1267134000000,1435701000000,1644540000000,..,..,..,..,..
World,WLD,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,..,..,..,..,..,..,..,..,..,..,..,0.251915966176802,0.247101996340319,0.263586281371058,0.246677917254169,0.269368561657577,0.277427185221614,0.282084404214332,0.274378390641656,0.302598710212045,0.349391458320724,0.380648079745176,0.482284790305505,0.517749247228887,0.536065802955144,0.560720483127421,0.599560456970377,0.604336418889447,0.603783738828842,1.10967247273251,1.31201150425118,1.03069653021847,1.13068206282009,1.14560845670755,1.17729213930826,1.18301082682705,1.17940882085603,1.22404862222677,1.25194093398807,1.3252179311442,1.40055427673465,1.43708168635678,1.56038526426701,1.65161872805456,1.79690542616949,1.95753176161838,2.12591760238364,2.34988814806361,2.68068728114828,3.12880281654095,3.5529953354481,4.09817935762312,4.69546398908471,5.4108072920462,6.00673050633005,6.76560891927057,..,..,..,..,..
World,WLD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.0671538947666,17.2238189234724,17.5843343506126,17.5984373876898,17.6928633402301,17.755347793459,17.741819656794,17.7683028072844,17.9209223918013,18.1298420308909,17.8993921979056,17.6015066667197,17.6183731904508,17.434098206958,17.0972296583476,17.0434424770035,17.1212606863223,16.9083050750164,17.0350290849647,17.5116086035299,17.2551919506048,17.2097710318662,17.4762365885514,17.6990568614625,17.8701840419389,18.0537549929864,..,..,..,..,..
World,WLD,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,166.12836041001,165.536398383782,163.178731929741,162.568262475925,159.041890091227,158.333431088955,156.405577812304,152.22622370761,149.114362407946,147.170026081752,143.873225581188,142.292913656724,141.288940503321,141.210124439857,140.317144543619,137.888390663622,134.847823610017,131.823383197192,130.093934005315,130.11018336855,130.758929509959,127.938408218243,126.35024290944,124.008709838389,120.894134123783,..,..,..,..,..,..
